chapter,verse,text
1,1,ΠΑΥΛΟΣ ΑΠΟΣΤΟΛΟΣ ΧΡΙΣΤΟΥ ΙΗΣΟΥ ΔΙΑ ΘΕΛΗΜΑΤΟΣ ΘΕΟΥ ΚΑΙ ΤΙΜΟΘΕΟΣ Ο ΑΔΕΛΦΟΣ ΤΗΙ ΕΚΚΛΗΣΙΑΙ ΤΟΥ ΘΕΟΥ ΤΗΙ ΟΥΣΗΙ ΕΝ ΚΟΡΙΝΘΩΙ ΣΥΝ ΤΟΙΣ ΑΓΙΟΙΣ ΠΑΣΙΝ ΤΟΙΣ ΟΥΣΙΝ ΕΝ ΟΛΗΙ ΤΗΙ ΑΧΑΙΑΙ
1,2,ΧΑΡΙΣ ΥΜΙΝ ΚΑΙ ΕΙΡΗΝΗ ΑΠΟ ΘΕΟΥ ΠΑΤΡΟΣ ΗΜΩΝ ΚΑΙ ΚΥΡΙΟΥ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
1,3,ΕΥΛΟΓΗΤΟΣ Ο ΘΕΟΣ ΚΑΙ ΠΑΤΗΡ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ Ο ΠΑΤΗΡ ΤΩΝ ΟΙΚΤΙΡΜΩΝ ΚΑΙ ΘΕΟΣ ΠΑΣΗΣ ΠΑΡΑΚΛΗΣΕΩΣ
1,4,Ο ΠΑΡΑΚΑΛΩΝ ΗΜΑΣ ΕΠΙ ΠΑΣΗΙ ΤΗΙ ΘΛΙΨΕΙ ΗΜΩΝ ΕΙΣ ΤΟ ΔΥΝΑΣΘΑΙ ΗΜΑΣ ΠΑΡΑΚΑΛΕΙΝ ΤΟΥΣ ΕΝ ΠΑΣΗΙ ΘΛΙΨΕΙ ΔΙΑ ΤΗΣ ΠΑΡΑΚΛΗΣΕΩΣ ΗΣ ΠΑΡΑΚΑΛΟΥΜΕΘΑ ΑΥΤΟΙ ΥΠΟ ΤΟΥ ΘΕΟΥ
1,5,ΟΤΙ ΚΑΘΩΣ ΠΕΡΙΣΣΕΥΕΙ ΤΑ ΠΑΘΗΜΑΤΑ ΤΟΥ ΧΡΙΣΤΟΥ ΕΙΣ ΗΜΑΣ ΟΥΤΩΣ ΔΙΑ ΤΟΥ ΧΡΙΣΤΟΥ ΠΕΡΙΣΣΕΥΕΙ ΚΑΙ Η ΠΑΡΑΚΛΗΣΙΣ ΗΜΩΝ
1,6,ΕΙΤΕ ΔΕ ΘΛΙΒΟΜΕΘΑ ΥΠΕΡ ΤΗΣ ΥΜΩΝ ΠΑΡΑΚΛΗΣΕΩΣ ΚΑΙ ΣΩΤΗΡΙΑΣ ΕΙΤΕ ΠΑΡΑΚΑΛΟΥΜΕΘΑ ΥΠΕΡ ΤΗΣ ΥΜΩΝ ΠΑΡΑΚΛΗΣΕΩΣ ΤΗΣ ΕΝΕΡΓΟΥΜΕΝΗΣ ΕΝ ΥΠΟΜΟΝΗΙ ΤΩΝ ΑΥΤΩΝ ΠΑΘΗΜΑΤΩΝ ΩΝ ΚΑΙ ΗΜΕΙΣ ΠΑΣΧΟΜΕΝ
1,7,ΚΑΙ Η ΕΛΠΙΣ ΗΜΩΝ ΒΕΒΑΙΑ ΥΠΕΡ ΥΜΩΝ ΕΙΔΟΤΕΣ ΟΤΙ ΩΣ ΚΟΙΝΩΝΟΙ ΕΣΤΕ ΤΩΝ ΠΑΘΗΜΑΤΩΝ ΟΥΤΩΣ ΚΑΙ ΤΗΣ ΠΑΡΑΚΛΗΣΕΩΣ
1,8,ΟΥ ΓΑΡ ΘΕΛΟΜΕΝ ΥΜΑΣ ΑΓΝΟΕΙΝ ΑΔΕΛΦΟΙ ΥΠΕΡ ΤΗΣ ΘΛΙΨΕΩΣ ΗΜΩΝ ΤΗΣ ΓΕΝΟΜΕΝΗΣ ΕΝ ΤΗΙ ΑΣΙΑΙ ΟΤΙ ΚΑΤΑ ΥΠΕΡΒΟΛΗΝ ΥΠΕΡ ΔΥΝΑΜΙΝ ΕΒΑΡΗΘΗΜΕΝ ΩΣΤΕ ΕΞΑΠΟΡΗΘΗΝΑΙ ΗΜΑΣ ΚΑΙ ΤΟΥ ΖΗΝ
1,9,ΑΛΛΑ ΑΥΤΟΙ ΕΝ ΕΑΥΤΟΙΣ ΤΟ ΑΠΟΚΡΙΜΑ ΤΟΥ ΘΑΝΑΤΟΥ ΕΣΧΗΚΑΜΕΝ ΙΝΑ ΜΗ ΠΕΠΟΙΘΟΤΕΣ ΩΜΕΝ ΕΠΙ ΕΑΥΤΟΙΣ ΑΛΛΑ ΕΠΙ ΤΩΙ ΘΕΩΙ ΤΩΙ ΕΓΕΙΡΟΝΤΙ ΤΟΥΣ ΝΕΚΡΟΥΣ
1,10,ΟΣ ΕΚ ΤΗΛΙΚΟΥΤΟΥ ΘΑΝΑΤΟΥ ΕΡΡΥΣΑΤΟ ΗΜΑΣ ΚΑΙ ΡΥΣΕΤΑΙ ΕΙΣ ΟΝ ΗΛΠΙΚΑΜΕΝ ΟΤΙ ΚΑΙ ΕΤΙ ΡΥΣΕΤΑΙ
1,11,ΣΥΝΥΠΟΥΡΓΟΥΝΤΩΝ ΚΑΙ ΥΜΩΝ ΥΠΕΡ ΗΜΩΝ ΤΗΙ ΔΕΗΣΕΙ ΙΝΑ ΕΚ ΠΟΛΛΩΝ ΠΡΟΣΩΠΩΝ ΤΟ ΕΙΣ ΗΜΑΣ ΧΑΡΙΣΜΑ ΔΙΑ ΠΟΛΛΩΝ ΕΥΧΑΡΙΣΤΗΘΗΙ ΥΠΕΡ ΗΜΩΝ
1,12,Η ΓΑΡ ΚΑΥΧΗΣΙΣ ΗΜΩΝ ΑΥΤΗ ΕΣΤΙΝ ΤΟ ΜΑΡΤΥΡΙΟΝ ΤΗΣ ΣΥΝΕΙΔΗΣΕΩΣ ΗΜΩΝ ΟΤΙ ΕΝ ΑΓΙΟΤΗΤΙ ΚΑΙ ΕΙΛΙΚΡΙΝΕΙΑΙ ΤΟΥ ΘΕΟΥ ΚΑΙ ΟΥΚ ΕΝ ΣΟΦΙΑΙ ΣΑΡΚΙΚΗΙ ΑΛΛΑ ΕΝ ΧΑΡΙΤΙ ΘΕΟΥ ΑΝΕΣΤΡΑΦΗΜΕΝ ΕΝ ΤΩΙ ΚΟΣΜΩΙ ΠΕΡΙΣΣΟΤΕΡΩΣ ΔΕ ΠΡΟΣ ΥΜΑΣ
1,13,ΟΥ ΓΑΡ ΑΛΛΑ ΓΡΑΦΟΜΕΝ ΥΜΙΝ ΑΛΛΑ Η Α ΑΝΑΓΙΝΩΣΚΕΤΕ Η ΚΑΙ ΕΠΙΓΙΝΩΣΚΕΤΕ ΕΛΠΙΖΩ ΔΕ ΟΤΙ ΕΩΣ ΤΕΛΟΥΣ ΕΠΙΓΝΩΣΕΣΘΕ
1,14,ΚΑΘΩΣ ΚΑΙ ΕΠΕΓΝΩΤΕ ΗΜΑΣ ΑΠΟ ΜΕΡΟΥΣ ΟΤΙ ΚΑΥΧΗΜΑ ΥΜΩΝ ΕΣΜΕΝ ΚΑΘΑΠΕΡ ΚΑΙ ΥΜΕΙΣ ΗΜΩΝ ΕΝ ΤΗΙ ΗΜΕΡΑΙ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ
1,15,ΚΑΙ ΤΑΥΤΗΙ ΤΗΙ ΠΕΠΟΙΘΗΣΕΙ ΕΒΟΥΛΟΜΗΝ ΠΡΟΤΕΡΟΝ ΠΡΟΣ ΥΜΑΣ ΕΛΘΕΙΝ ΙΝΑ ΔΕΥΤΕΡΑΝ ΧΑΡΙΝ ΣΧΗΤΕ
1,16,ΚΑΙ ΔΙΑ ΥΜΩΝ ΔΙΕΛΘΕΙΝ ΕΙΣ ΜΑΚΕΔΟΝΙΑΝ ΚΑΙ ΠΑΛΙΝ ΑΠΟ ΜΑΚΕΔΟΝΙΑΣ ΕΛΘΕΙΝ ΠΡΟΣ ΥΜΑΣ ΚΑΙ ΥΠΟ ΥΜΩΝ ΠΡΟΠΕΜΦΘΗΝΑΙ ΕΙΣ ΤΗΝ ΙΟΥΔΑΙΑΝ
1,17,ΤΟΥΤΟ ΟΥΝ ΒΟΥΛΟΜΕΝΟΣ ΜΗΤΙ ΑΡΑ ΤΗΙ ΕΛΑΦΡΙΑΙ ΕΧΡΗΣΑΜΗΝ Η Α ΒΟΥΛΕΥΟΜΑΙ ΚΑΤΑ ΣΑΡΚΑ ΒΟΥΛΕΥΟΜΑΙ ΙΝΑ ΗΙ ΠΑΡΑ ΕΜΟΙ ΤΟ ΝΑΙ ΝΑΙ ΚΑΙ ΤΟ ΟΥ ΟΥ
1,18,ΠΙΣΤΟΣ ΔΕ Ο ΘΕΟΣ ΟΤΙ Ο ΛΟΓΟΣ ΗΜΩΝ Ο ΠΡΟΣ ΥΜΑΣ ΟΥΚ ΕΣΤΙΝ ΝΑΙ ΚΑΙ ΟΥ
