chapter,verse,text
1,1,Ο ΠΡΕΣΒΥΤΕΡΟΣ ΕΚΛΕΚΤΗΙ ΚΥΡΙΑΙ ΚΑΙ ΤΟΙΣ ΤΕΚΝΟΙΣ ΑΥΤΗΣ ΟΥΣ ΕΓΩ ΑΓΑΠΩ ΕΝ ΑΛΗΘΕΙΑΙ ΚΑΙ ΟΥΚ ΕΓΩ ΜΟΝΟΣ ΑΛΛΑ ΚΑΙ ΠΑΝΤΕΣ ΟΙ ΕΓΝΩΚΟΤΕΣ ΤΗΝ ΑΛΗΘΕΙΑΝ
1,2,ΔΙΑ ΤΗΝ ΑΛΗΘΕΙΑΝ ΤΗΝ ΜΕΝΟΥΣΑΝ ΕΝ ΗΜΙΝ ΚΑΙ ΜΕΤΑ ΗΜΩΝ ΕΣΤΑΙ ΕΙΣ ΤΟΝ ΑΙΩΝΑ
1,3,ΕΣΤΑΙ ΜΕΤΑ ΗΜΩΝ ΧΑΡΙΣ ΕΛΕΟΣ ΕΙΡΗΝΗ ΠΑΡΑ ΘΕΟΥ ΠΑΤΡΟΣ ΚΑΙ ΠΑΡΑ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΤΟΥ ΥΙΟΥ ΤΟΥ ΠΑΤΡΟΣ ΕΝ ΑΛΗΘΕΙΑΙ ΚΑΙ ΑΓΑΠΗΙ
1,4,ΕΧΑΡΗΝ ΛΕΙΑΝ ΟΤΙ ΕΥΡΗΚΑ ΕΚ ΤΩΝ ΤΕΚΝΩΝ ΣΟΥ ΠΕΡΙΠΑΤΟΥΝΤΑΣ ΕΝ ΑΛΗΘΕΙΑΙ ΚΑΘΩΣ ΕΝΤΟΛΗΝ ΕΛΑΒΟΜΕΝ ΠΑΡΑ ΤΟΥ ΠΑΤΡΟΣ
1,5,ΚΑΙ ΝΥΝ ΕΡΩΤΩ ΣΕ ΚΥΡΙΑ ΟΥΧ ΩΣ ΕΝΤΟΛΗΝ ΚΑΙΝΗΝ ΓΡΑΦΩΝ ΣΟΙ ΑΛΛΑ ΗΝ ΕΙΧΑΜΕΝ ΑΠΟ ΑΡΧΗΣ ΙΝΑ ΑΓΑΠΩΜΕΝ ΑΛΛΗΛΟΥΣ
1,6,ΚΑΙ ΑΥΤΗ ΕΣΤΙΝ Η ΑΓΑΠΗ ΙΝΑ ΠΕΡΙΠΑΤΩΜΕΝ ΚΑΤΑ ΤΑΣ ΕΝΤΟΛΑΣ ΑΥΤΟΥ ΑΥΤΗ Η ΕΝΤΟΛΗ ΕΣΤΙΝ ΚΑΘΩΣ ΗΚΟΥΣΑΤΕ ΑΠΟ ΑΡΧΗΣ ΙΝΑ ΕΝ ΑΥΤΗΙ ΠΕΡΙΠΑΤΗΤΕ
1,7,ΟΤΙ ΠΟΛΛΟΙ ΠΛΑΝΟΙ ΕΞΗΛΘΑΝ ΕΙΣ ΤΟΝ ΚΟΣΜΟΝ ΟΙ ΜΗ ΟΜΟΛΟΓΟΥΝΤΕΣ ΙΗΣΟΥΝ ΧΡΙΣΤΟΝ ΕΡΧΟΜΕΝΟΝ ΕΝ ΣΑΡΚΙ ΟΥΤΟΣ ΕΣΤΙΝ Ο ΠΛΑΝΟΣ ΚΑΙ Ο ΑΝΤΙΧΡΙΣΤΟΣ
1,8,ΒΛΕΠΕΤΕ ΕΑΥΤΟΥΣ ΙΝΑ ΜΗ ΑΠΟΛΕΣΗΤΕ Α ΕΙΡΓΑΣΑΜΕΘΑ ΑΛΛΑ ΜΙΣΘΟΝ ΠΛΗΡΗ ΑΠΟΛΑΒΗΤΕ
1,9,ΠΑΣ Ο ΠΡΟΑΓΩΝ ΚΑΙ ΜΗ ΜΕΝΩΝ ΕΝ ΤΗΙ ΔΙΔΑΧΗΙ ΤΟΥ ΧΡΙΣΤΟΥ ΘΕΟΝ ΟΥΚ ΕΧΕΙ Ο ΜΕΝΩΝ ΕΝ ΤΗΙ ΔΙΔΑΧΗΙ ΟΥΤΟΣ ΚΑΙ ΤΟΝ ΠΑΤΕΡΑ ΚΑΙ ΤΟΝ ΥΙΟΝ ΕΧΕΙ
1,10,ΕΙ ΤΙΣ ΕΡΧΕΤΑΙ ΠΡΟΣ ΥΜΑΣ ΚΑΙ ΤΑΥΤΗΝ ΤΗΝ ΔΙΔΑΧΗΝ ΟΥ ΦΕΡΕΙ ΜΗ ΛΑΜΒΑΝΕΤΕ ΑΥΤΟΝ ΕΙΣ ΟΙΚΙΑΝ ΚΑΙ ΧΑΙΡΕΙΝ ΑΥΤΩΙ ΜΗ ΛΕΓΕΤΕ
1,11,Ο ΛΕΓΩΝ ΓΑΡ ΑΥΤΩΙ ΧΑΙΡΕΙΝ ΚΟΙΝΩΝΕΙ ΤΟΙΣ ΕΡΓΟΙΣ ΑΥΤΟΥ ΤΟΙΣ ΠΟΝΗΡΟΙΣ
1,12,ΠΟΛΛΑ ΕΧΩΝ ΥΜΙΝ ΓΡΑΦΕΙΝ ΟΥΚ ΕΒΟΥΛΗΘΗΝ ΔΙΑ ΧΑΡΤΟΥ ΚΑΙ ΜΕΛΑΝΟΣ ΑΛΛΑ ΕΛΠΙΖΩ ΓΕΝΕΣΘΑΙ ΠΡΟΣ ΥΜΑΣ ΚΑΙ ΣΤΟΜΑ ΠΡΟΣ ΣΤΟΜΑ ΛΑΛΗΣΑΙ ΙΝΑ Η ΧΑΡΑ ΥΜΩΝ ΠΕΠΛΗΡΩΜΕΝΗ ΗΙ
1,13,ΑΣΠΑΖΕΤΑΙ ΣΕ ΤΑ ΤΕΚΝΑ ΤΗΣ ΑΔΕΛΦΗΣ ΣΟΥ ΤΗΣ ΕΚΛΕΚΤΗΣ
