chapter,verse,text
1,1,ΣΙΜΩΝ ΠΕΤΡΟΣ ΔΟΥΛΟΣ ΚΑΙ ΑΠΟΣΤΟΛΟΣ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΤΟΙΣ ΙΣΟΤΙΜΟΝ ΗΜΙΝ ΛΑΧΟΥΣΙΝ ΠΙΣΤΙΝ ΕΝ ΔΙΚΑΙΟΣΥΝΗΙ ΤΟΥ ΘΕΟΥ ΗΜΩΝ ΚΑΙ ΣΩΤΗΡΟΣ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
1,2,ΧΑΡΙΣ ΥΜΙΝ ΚΑΙ ΕΙΡΗΝΗ ΠΛΗΘΥΝΘΕΙΗ ΕΝ ΕΠΙΓΝΩΣΕΙ ΤΟΥ ΘΕΟΥ ΚΑΙ ΙΗΣΟΥ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ
1,3,ΩΣ ΠΑΝΤΑ ΗΜΙΝ ΤΗΣ ΘΕΙΑΣ ΔΥΝΑΜΕΩΣ ΑΥΤΟΥ ΤΑ ΠΡΟΣ ΖΩΗΝ ΚΑΙ ΕΥΣΕΒΕΙΑΝ ΔΕΔΩΡΗΜΕΝΗΣ ΔΙΑ ΤΗΣ ΕΠΙΓΝΩΣΕΩΣ ΤΟΥ ΚΑΛΕΣΑΝΤΟΣ ΗΜΑΣ ΔΙΑ ΔΟΞΗΣ ΚΑΙ ΑΡΕΤΗΣ
1,4,ΔΙΑ ΩΝ ΤΑ ΤΙΜΙΑ ΚΑΙ ΜΕΓΙΣΤΑ ΗΜΙΝ ΕΠΑΓΓΕΛΜΑΤΑ ΔΕΔΩΡΗΤΑΙ ΙΝΑ ΔΙΑ ΤΟΥΤΩΝ ΓΕΝΗΣΘΕ ΘΕΙΑΣ ΚΟΙΝΩΝΟΙ ΦΥΣΕΩΣ ΑΠΟΦΥΓΟΝΤΕΣ ΤΗΣ ΕΝ ΤΩΙ ΚΟΣΜΩΙ ΕΝ ΕΠΙΘΥΜΙΑΙ ΦΘΟΡΑΣ
1,5,ΚΑΙ ΑΥΤΟ ΤΟΥΤΟ ΔΕ ΣΠΟΥΔΗΝ ΠΑΣΑΝ ΠΑΡΕΙΣΕΝΕΓΚΑΝΤΕΣ ΕΠΙΧΟΡΗΓΗΣΑΤΕ ΕΝ ΤΗΙ ΠΙΣΤΕΙ ΥΜΩΝ ΤΗΝ ΑΡΕΤΗΝ ΕΝ ΔΕ ΤΗΙ ΑΡΕΤΗΙ ΤΗΝ ΓΝΩΣΙΝ
1,6,ΕΝ ΔΕ ΤΗΙ ΓΝΩΣΕΙ ΤΗΝ ΕΝΚΡΑΤΕΙΑΝ ΕΝ ΔΕ ΤΗΙ ΕΝΚΡΑΤΕΙΑΙ ΤΗΝ ΥΠΟΜΟΝΗΝ ΕΝ ΔΕ ΤΗΙ ΥΠΟΜΟΝΗΙ ΤΗΝ ΕΥΣΕΒΕΙΑΝ
1,7,ΕΝ ΔΕ ΤΗΙ ΕΥΣΕΒΕΙΑΙ ΤΗΝ ΦΙΛΑΔΕΛΦΙΑΝ ΕΝ ΔΕ ΤΗΙ ΦΙΛΑΔΕΛΦΙΑΙ ΤΗΝ ΑΓΑΠΗΝ
1,8,ΤΑΥΤΑ ΓΑΡ ΥΜΙΝ ΥΠΑΡΧΟΝΤΑ ΚΑΙ ΠΛΕΟΝΑΖΟΝΤΑ ΟΥΚ ΑΡΓΟΥΣ ΟΥΔΕ ΑΚΑΡΠΟΥΣ ΚΑΘΙΣΤΗΣΙΝ ΕΙΣ ΤΗΝ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΙΗΣΟΥ ΧΡΙΣΤΟΥ ΕΠΙΓΝΩΣΙΝ
1,9,ΩΙ ΓΑΡ ΜΗ ΠΑΡΕΣΤΙΝ ΤΑΥΤΑ ΤΥΦΛΟΣ ΕΣΤΙΝ ΜΥΩΠΑΖΩΝ ΛΗΘΗΝ ΛΑΒΩΝ ΤΟΥ ΚΑΘΑΡΙΣΜΟΥ ΤΩΝ ΠΑΛΑΙ ΑΥΤΟΥ ΑΜΑΡΤΙΩΝ
1,10,ΔΙΟ ΜΑΛΛΟΝ ΑΔΕΛΦΟΙ ΣΠΟΥΔΑΣΑΤΕ ΒΕΒΑΙΑΝ ΥΜΩΝ ΤΗΝ ΚΛΗΣΙΝ ΚΑΙ ΕΚΛΟΓΗΝ ΠΟΙΕΙΣΘΑΙ ΤΑΥΤΑ ΓΑΡ ΠΟΙΟΥΝΤΕΣ ΟΥ ΜΗ ΠΤΑΙΣΗΤΕ ΠΟΤΕ
1,11,ΟΥΤΩΣ ΓΑΡ ΠΛΟΥΣΙΩΣ ΕΠΙΧΟΡΗΓΗΘΗΣΕΤΑΙ ΥΜΙΝ Η ΕΙΣΟΔΟΣ ΕΙΣ ΤΗΝ ΑΙΩΝΙΟΝ ΒΑΣΙΛΕΙΑΝ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΚΑΙ ΣΩΤΗΡΟΣ ΙΗΣΟΥ ΧΡΙΣΤΟΥ
