chapter,verse,text
1,1,ΠΑΥΛΟΣ ΑΠΟΣΤΟΛΟΣ ΧΡΙΣΤΟΥ ΙΗΣΟΥ ΔΙΑ ΘΕΛΗΜΑΤΟΣ ΘΕΟΥ ΚΑΤΑ ΕΠΑΓΓΕΛΙΑΝ ΖΩΗΣ ΤΗΣ ΕΝ ΧΡΙΣΤΩΙ ΙΗΣΟΥ
1,2,ΤΙΜΟΘΕΩΙ ΑΓΑΠΗΤΩΙ ΤΕΚΝΩΙ ΧΑΡΙΣ ΕΛΕΟΣ ΕΙΡΗΝΗ ΑΠΟ ΘΕΟΥ ΠΑΤΡΟΣ ΚΑΙ ΧΡΙΣΤΟΥ ΙΗΣΟΥ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ
1,3,ΧΑΡΙΝ ΕΧΩ ΤΩΙ ΘΕΩΙ ΩΙ ΛΑΤΡΕΥΩ ΑΠΟ ΠΡΟΓΟΝΩΝ ΕΝ ΚΑΘΑΡΑΙ ΣΥΝΕΙΔΗΣΕΙ ΩΣ ΑΔΙΑΛΕΙΠΤΟΝ ΕΧΩ ΤΗΝ ΠΕΡΙ ΣΟΥ ΜΝΕΙΑΝ ΕΝ ΤΑΙΣ ΔΕΗΣΕΣΙΝ ΜΟΥ ΝΥΚΤΟΣ ΚΑΙ ΗΜΕΡΑΣ
1,4,ΕΠΙΠΟΘΩΝ ΣΕ ΙΔΕΙΝ ΜΕΜΝΗΜΕΝΟΣ ΣΟΥ ΤΩΝ ΔΑΚΡΥΩΝ ΙΝΑ ΧΑΡΑΣ ΠΛΗΡΩΘΩ
1,5,ΥΠΟΜΝΗΣΙΝ ΛΑΒΩΝ ΤΗΣ ΕΝ ΣΟΙ ΑΝΥΠΟΚΡΙΤΟΥ ΠΙΣΤΕΩΣ ΗΤΙΣ ΕΝΩΙΚΗΣΕΝ ΠΡΩΤΟΝ ΕΝ ΤΗΙ ΜΑΜΜΗΙ ΣΟΥ ΛΩΙΔΙ ΚΑΙ ΤΗΙ ΜΗΤΡΙ ΣΟΥ ΕΥΝΙΚΗΙ ΠΕΠΕΙΣΜΑΙ ΔΕ ΟΤΙ ΚΑΙ ΕΝ ΣΟΙ
1,6,ΔΙΑ ΗΝ ΑΙΤΙΑΝ ΑΝΑΜΙΜΝΗΙΣΚΩ ΣΕ ΑΝΑΖΩΠΥΡΕΙΝ ΤΟ ΧΑΡΙΣΜΑ ΤΟΥ ΘΕΟΥ Ο ΕΣΤΙΝ ΕΝ ΣΟΙ ΔΙΑ ΤΗΣ ΕΠΙΘΕΣΕΩΣ ΤΩΝ ΧΕΙΡΩΝ ΜΟΥ
1,7,ΟΥ ΓΑΡ ΕΔΩΚΕΝ ΗΜΙΝ Ο ΘΕΟΣ ΠΝΕΥΜΑ ΔΕΙΛΙΑΣ ΑΛΛΑ ΔΥΝΑΜΕΩΣ ΚΑΙ ΑΓΑΠΗΣ ΚΑΙ ΣΩΦΡΟΝΙΣΜΟΥ
1,8,ΜΗ ΟΥΝ ΕΠΑΙΣΧΥΝΘΗΙΣ ΤΟ ΜΑΡΤΥΡΙΟΝ ΤΟΥ ΚΥΡΙΟΥ ΗΜΩΝ ΜΗΔΕ ΕΜΕ ΤΟΝ ΔΕΣΜΙΟΝ ΑΥΤΟΥ ΑΛΛΑ ΣΥΝΚΑΚΟΠΑΘΗΣΟΝ ΤΩΙ ΕΥΑΓΓΕΛΙΩΙ ΚΑΤΑ ΔΥΝΑΜΙΝ ΘΕΟΥ
1,9,ΤΟΥ ΣΩΣΑΝΤΟΣ ΗΜΑΣ ΚΑΙ ΚΑΛΕΣΑΝΤΟΣ ΚΛΗΣΕΙ ΑΓΙΑΙ ΟΥ ΚΑΤΑ ΤΑ ΕΡΓΑ ΗΜΩΝ ΑΛΛΑ ΚΑΤΑ ΙΔΙΑΝ ΠΡΟΘΕΣΙΝ ΚΑΙ ΧΑΡΙΝ ΤΗΝ ΔΟΘΕΙΣΑΝ ΗΜΙΝ ΕΝ ΧΡΙΣΤΩΙ ΙΗΣΟΥ ΠΡΟ ΧΡΟΝΩΝ ΑΙΩΝΙΩΝ
1,10,ΦΑΝΕΡΩΘΕΙΣΑΝ ΔΕ ΝΥΝ ΔΙΑ ΤΗΣ ΕΠΙΦΑΝΕΙΑΣ ΤΟΥ ΣΩΤΗΡΟΣ ΗΜΩΝ ΧΡΙΣΤΟΥ ΙΗΣΟΥ ΚΑΤΑΡΓΗΣΑΝΤΟΣ ΜΕΝ ΤΟΝ ΘΑΝΑΤΟΝ ΦΩΤΙΣΑΝΤΟΣ ΔΕ ΖΩΗΝ ΚΑΙ ΑΦΘΑΡΣΙΑΝ ΔΙΑ ΤΟΥ ΕΥΑΓΓΕΛΙΟΥ
